@relation SyntheticData-N_1200-D_8-Nmin_100-Zmin_0-CL_1_2-R_0
@attribute X0 real [-5.64, 4.48]
@attribute X1 real [-5.27, 4.95]
@attribute X2 real [-4.02, 5.15]
@attribute X3 real [-5.48, 5.98]
@attribute X4 real [-5.60, 6.07]
@attribute X5 real [-6.66, 6.61]
@attribute X6 real [-5.65, 5.50]
@attribute X7 real [-4.83, 5.74]
@attribute cluster_idx {0,1,2}
@attribute is_noise {0}
@attribute Class {0,1}
@inputs X0,X1,X2,X3,X4,X5,X6,X7,cluster_idx,is_noise
@output Class
@data
2.71,0.37,-0.4,-0.04,-0.72,1.77,-2.48,1.07,2,0,0
-0.26,-1.02,1.78,-1.19,1.22,-2.6,0.18,-1.25,2,0,0
-1.91,-1.17,-2.22,3.43,0.86,0.61,3.14,-0.88,2,0,0
-1.77,-1.5,0.61,-1.82,1.03,-0.65,0.87,0.32,2,0,0
-1.61,-1.57,-0.82,3.61,0.56,-1.35,2.41,-0.21,2,0,0
-1.01,-0.64,0.3,-2.4,-1.28,0.45,-1.09,-0.22,2,0,0
-0.75,-0.52,1.48,1.32,-4.94,-1.24,-2.61,4.55,2,0,0
-0.7,0.23,0.54,-1.33,0.49,-0.92,-0.54,0.91,2,0,0
1.41,-0.81,1.35,1.31,-1.23,-1.64,-1.06,0.65,2,0,0
-0.13,-0.32,0.81,0.63,-3.3,-3.26,-1.29,-0.36,2,0,0
-1.5,-0.2,1.08,-4.42,0.71,4.21,-1.82,3.79,2,0,0
-0.79,-0.41,-0.94,0.96,0.4,1.31,0.6,-0.19,2,0,0
-0.87,2.16,-2.24,3.61,2.92,0.52,2.07,-0.7,2,0,0
-0.16,0.33,-1.01,-0.86,0.52,3.41,-0.6,1.34,2,0,0
0.86,-1.42,0.28,0.94,-1.66,0.2,-1.11,0.19,2,0,0
-0.69,-0.73,-0.05,1.2,-0.79,0.29,0.29,1.76,2,0,0
0.19,-0.92,0.13,-2.58,-1.9,-0.58,-1.31,0.03,2,0,0
-0.63,-2.38,1.61,-2.13,-0.22,-0.38,-0.21,-2.78,2,0,0
-0.48,-0.96,0.8,0.36,0.35,0.18,0.05,-0.48,2,0,0
-1.46,-2.49,-2.15,3.62,1.82,1.57,3.51,0.1,2,0,0
-0.47,0.88,-0.1,1.71,2.5,-1.54,1.51,0.9,2,0,0
-0.3,0.54,1.17,0.35,0.02,-1.89,-0.91,3.64,2,0,0
-0.92,1.71,-0.93,-0.97,-1.07,4.46,-2.01,3.21,2,0,0
-1.25,-2.19,-1.07,2.18,0.08,-0.77,2.2,0.2,2,0,0
0.18,1.21,-0.37,1.66,-0.92,-0.08,-1.03,1.97,2,0,0
-0.56,-0.6,0.03,1.07,2.13,0.5,1.09,1.96,2,0,0
1.2,-2.33,0.07,1.89,0.06,-1.7,0.75,-1.14,2,0,0
-0.15,-1.82,3.77,-4.75,-2.03,-4.48,-2.39,-1.21,2,0,0
0.85,0.77,0.47,-0.63,0.09,-2.18,-1.01,-2.32,2,0,0
-1.73,-0.37,1.86,-0.97,-0.92,-2.16,-0.78,2.46,2,0,0
0.68,2.49,-2.07,2.75,0.18,2.0,-0.45,-0.96,2,0,0
-0.08,1.02,-1.74,4.07,0.2,-1.31,1.09,0.43,2,0,0
2.74,-0.19,0.44,1.74,0.24,-1.44,-0.91,2.13,2,0,0
-2.9,-0.38,-3.68,2.79,0.03,3.19,2.51,3.6,2,0,0
-2.52,1.22,-1.28,2.66,1.37,-1.39,2.18,-0.83,2,0,0
-3.07,2.71,-0.19,0.26,-2.21,1.04,-1.95,5.17,2,0,0
2.82,2.09,2.55,-0.34,-0.63,-2.44,-3.74,0.38,2,0,0
0.08,0.4,-1.47,1.71,1.03,2.75,0.43,2.34,2,0,0
-0.63,1.12,-0.44,0.53,2.56,0.23,0.8,1.29,2,0,0
-2.36,-1.59,0.32,-1.62,-0.05,1.13,0.48,-0.41,2,0,0
0.03,1.52,-1.0,1.53,0.97,-0.03,0.37,-0.61,2,0,0
4.37,1.4,-0.48,2.47,0.8,0.07,-1.34,-0.06,2,0,0
-0.45,0.11,1.5,-1.48,-1.4,-2.64,-1.57,0.5,2,0,0
2.12,1.2,1.54,-3.8,1.01,2.69,-3.34,-0.2,2,0,0
0.96,-1.04,1.18,0.31,3.08,0.28,0.67,-0.47,2,0,0
0.62,2.07,0.88,1.43,2.21,-1.31,-0.46,-0.29,2,0,0
-0.66,-4.88,-0.36,0.43,-2.49,0.56,0.9,2.32,2,0,0
-0.57,2.54,-2.79,3.59,-0.89,1.22,0.18,1.39,2,0,0
2.83,0.01,2.73,0.56,-1.09,-2.73,-3.01,2.64,2,0,0
-1.27,-3.88,0.01,3.23,-3.14,-1.19,1.16,0.1,2,0,0
0.36,0.84,0.24,0.68,-0.68,-1.34,-0.93,2.75,2,0,0
-1.92,-2.5,-0.41,1.94,-0.09,-1.0,1.98,-0.32,2,0,0
0.25,-0.76,0.13,-0.8,-0.52,2.34,-1.46,2.89,2,0,0
-1.12,-2.66,1.3,-0.03,2.5,-0.82,1.85,-0.29,2,0,0
-0.71,-0.23,0.75,-3.37,-1.55,1.96,-2.17,1.51,2,0,0
-0.38,-2.05,0.29,2.25,-3.28,-2.42,-0.4,2.69,2,0,0
-1.65,-0.23,-0.14,0.73,-0.42,-3.93,0.92,0.44,2,0,0
0.23,-1.93,0.75,1.47,0.53,-0.79,0.68,2.04,2,0,0
1.92,1.94,-0.25,3.61,-1.26,-3.39,-1.15,1.73,2,0,0
2.22,0.99,2.02,-0.87,-2.02,-1.65,-3.36,0.41,2,0,0
0.18,0.39,1.52,-1.61,1.15,-1.26,-0.85,0.18,2,0,0
-0.5,-0.06,-2.18,3.24,-0.14,2.39,0.97,3.88,2,0,0
-2.42,-1.88,1.63,-0.8,-1.07,-0.93,-0.35,1.7,2,0,0
-3.07,-3.56,-1.93,2.66,-0.03,0.58,3.67,-0.96,2,0,0
-0.79,-0.93,0.06,-0.22,-0.75,-0.08,-0.5,1.57,2,0,0
3.94,-0.03,1.09,0.64,-2.94,-1.71,-3.36,-0.36,2,0,0
-3.24,-2.67,2.14,-0.6,-1.48,-3.73,0.9,0.53,2,0,0
0.51,0.03,-1.53,2.88,2.46,0.81,1.74,0.81,2,0,0
-0.62,-3.21,-0.19,0.35,-2.28,0.11,0.53,1.95,2,0,0
-0.11,-1.77,0.46,1.07,2.13,1.43,0.81,2.42,2,0,0
-3.73,-0.96,-1.35,0.68,-0.36,1.26,1.45,3.61,2,0,0
-0.09,1.64,-0.12,-0.49,-3.95,0.89,-3.34,3.55,2,0,0
-2.02,-0.01,0.1,-1.21,2.64,2.36,0.91,-0.91,2,0,0
-0.59,-2.24,1.87,-0.26,-1.21,-1.46,-0.62,2.86,2,0,0
1.07,-0.54,-1.81,5.06,-3.21,-1.18,-0.29,4.9,2,0,0
-2.66,-0.19,-1.58,-1.58,1.24,4.17,0.77,1.18,2,0,0
-1.27,-1.27,0.43,-1.05,2.06,1.62,0.88,1.96,2,0,0
0.71,0.58,1.81,-0.81,1.29,0.15,-1.65,2.89,2,0,0
-1.54,-0.64,0.33,-1.98,2.2,2.24,0.38,-0.87,2,0,0
-0.61,-0.08,1.9,-2.1,-0.21,0.02,-1.88,3.36,2,0,0
-1.81,-1.11,2.0,-2.23,1.21,-3.74,0.63,-3.58,2,0,0
2.21,-0.47,2.13,-1.98,0.11,-1.18,-2.07,-1.76,2,0,0
-0.01,-3.21,1.57,-0.49,-1.0,-1.23,-0.19,0.19,2,0,0
-0.79,-0.17,-1.78,0.49,-1.22,1.78,0.15,2.28,2,0,0
1.99,-1.58,1.06,-0.01,0.66,-0.35,-0.43,-1.68,2,0,0
0.57,0.99,1.14,-1.62,-1.73,-0.64,-2.61,0.16,2,0,0
1.29,2.87,0.47,-0.05,1.74,-0.2,-2.06,3.86,2,0,0
-3.91,0.07,-1.45,-1.09,2.97,4.98,1.78,1.14,2,0,0
-5.52,-0.72,-0.74,1.19,-1.54,-2.22,2.44,1.23,2,0,0
0.56,0.77,1.6,-1.1,-2.78,-2.11,-3.16,1.69,2,0,0
-1.18,-0.07,-0.78,1.94,2.0,-1.11,2.06,-1.34,2,0,0
-2.84,-1.23,-0.68,1.81,2.14,-0.35,2.77,-1.57,2,0,0
0.96,0.4,0.95,1.77,-0.35,-4.62,-0.48,0.36,2,0,0
0.86,-0.4,0.01,-0.87,0.69,-0.36,-0.16,-0.14,2,0,0
-0.11,-2.63,0.53,2.62,0.11,-1.43,1.12,1.35,2,0,0
0.81,2.9,-1.56,3.26,-0.02,0.15,-0.65,0.96,2,0,0
-3.6,0.52,-1.64,-1.88,2.67,1.92,1.78,0.14,2,0,0
0.72,1.15,0.24,1.77,2.01,-0.61,0.2,-1.67,2,0,0
-0.67,-2.14,0.52,1.22,-4.33,-2.8,-0.79,0.28,2,0,0
1.7,-1.26,1.02,0.98,-1.63,-0.2,-1.57,0.69,2,0,0
-1.53,-0.47,-1.84,2.39,-0.97,1.88,0.81,2.2,2,0,0
-0.71,-1.14,0.65,-0.17,0.51,-1.01,0.3,0.71,2,0,0
0.66,-0.16,-0.85,0.5,0.58,3.06,-0.52,0.69,2,0,0
-1.12,-1.14,0.32,-2.32,-1.64,2.02,-1.47,1.49,2,0,0
0.53,0.73,1.1,-2.51,0.39,-0.66,-1.64,-2.18,2,0,0
1.37,0.46,2.19,0.91,-2.08,-5.68,-1.99,2.37,2,0,0
-0.66,0.39,-1.59,1.45,-1.53,0.8,-0.24,0.08,2,0,0
-3.31,0.03,0.29,-0.58,0.5,2.78,-0.21,3.2,2,0,0
-4.86,-2.01,0.04,0.46,-1.43,-1.85,1.82,0.54,2,0,0
1.87,-0.99,-0.18,4.07,-2.08,-2.19,-0.43,2.23,2,0,0
0.79,0.72,0.79,-3.53,1.24,1.79,-2.14,-0.05,2,0,0
-2.43,-0.62,-0.08,0.46,0.15,0.86,0.81,1.47,2,0,0
0.09,-1.05,1.74,-0.14,-0.42,-3.09,-0.31,-0.98,2,0,0
-0.24,-0.93,0.86,2.34,0.82,-1.8,0.43,2.21,2,0,0
1.63,-0.46,1.3,-0.24,3.33,-1.25,0.36,-1.58,2,0,0
-1.63,-2.74,2.34,-2.07,-0.31,-0.71,-0.2,-1.34,2,0,0
-2.44,1.47,-0.65,2.04,-0.52,-2.26,0.8,1.92,2,0,0
0.94,-0.76,-1.19,4.36,-2.83,-0.09,-0.54,2.12,2,0,0
-1.97,-0.73,-1.02,2.1,0.65,0.25,1.57,2.83,2,0,0
-1.19,-3.05,0.24,0.21,-0.77,0.66,0.89,0.3,2,0,0
-1.8,-1.91,0.12,0.05,-2.89,-2.0,0.35,-0.63,2,0,0
-2.88,-1.65,0.52,-0.22,-3.77,-0.33,-0.67,0.22,2,0,0
1.6,-2.43,-1.3,2.81,-2.8,-0.86,0.13,1.8,2,0,0
-0.8,-1.15,-0.08,-1.86,-0.66,1.89,-0.9,1.1,2,0,0
-4.73,-1.23,-1.22,1.7,0.02,1.18,2.33,2.0,2,0,0
-2.01,0.11,-1.13,-0.18,-0.66,3.47,-0.24,2.53,2,0,0
-1.33,0.48,-0.03,1.3,-2.84,-2.29,-1.08,0.52,2,0,0
-0.4,1.38,0.89,-2.68,0.88,-0.57,-1.51,-1.56,2,0,0
-0.69,-1.65,0.27,1.36,1.37,-0.98,1.38,-0.3,2,0,0
-2.84,-1.78,-3.45,4.42,-1.37,1.81,3.05,2.41,2,0,0
-1.63,-1.48,0.13,-1.78,-0.1,0.13,0.29,-0.74,2,0,0
-0.86,-3.44,-0.94,0.71,-1.62,2.29,0.8,0.45,2,0,0
1.25,-1.49,0.5,1.42,1.34,-1.13,0.63,0.8,2,0,0
-0.28,2.59,0.97,-3.51,-0.0,1.29,-3.16,2.31,2,0,0
-1.46,-0.61,-0.49,0.39,-2.48,1.88,-0.93,1.49,2,0,0
-0.94,-0.04,0.55,0.74,0.79,-1.65,0.46,-1.14,2,0,0
0.18,-2.69,-0.33,-0.69,0.33,2.73,0.34,0.65,2,0,0
-2.02,-0.02,0.01,-2.62,2.29,2.64,0.21,-1.38,2,0,0
0.97,-2.51,0.54,-2.04,1.37,2.39,-0.18,0.37,2,0,0
-2.46,0.91,-0.59,3.85,0.5,-5.64,2.92,-2.1,2,0,0
-0.45,-1.66,-0.91,0.53,1.43,0.11,1.84,0.32,2,0,0
-0.97,-1.6,-0.68,0.34,-1.73,1.39,-0.34,1.99,2,0,0
-0.85,-0.27,0.21,0.79,-0.55,0.45,-0.33,0.14,2,0,0
-1.89,-2.1,1.84,2.19,-0.68,-4.25,1.1,1.07,2,0,0
0.11,-1.06,-0.64,2.83,-3.4,-1.55,-0.44,3.09,2,0,0
0.98,-2.35,1.34,-3.51,-0.53,2.23,-2.08,1.68,2,0,0
1.67,-0.46,1.01,1.46,-0.63,-3.42,-0.46,-3.13,2,0,0
-1.07,-0.89,-0.73,3.67,2.54,-1.09,3.06,-3.43,2,0,0
-1.11,-1.06,-0.92,1.11,-0.01,-1.98,1.67,-1.22,2,0,0
-1.87,1.36,-0.8,1.73,1.14,-2.07,1.37,-0.49,2,0,0
-0.08,-3.68,2.41,-0.95,-2.98,-1.82,-1.27,-1.82,2,0,0
1.91,2.65,1.03,0.27,-2.08,-1.67,-3.56,2.53,2,0,0
-1.58,-1.14,-0.01,1.17,-0.67,-2.14,1.02,-0.21,2,0,0
-1.3,-3.92,1.01,0.12,0.63,-1.96,2.08,-1.81,2,0,0
-1.25,0.6,-0.15,1.23,0.11,-0.57,0.36,-0.72,2,0,0
2.74,3.35,1.19,-3.58,-2.85,-1.35,-5.27,4.14,2,0,0
-1.76,1.7,-2.38,3.27,0.9,-0.08,1.86,0.87,2,0,0
-0.46,-0.12,1.04,-0.5,-2.7,0.77,-2.4,1.28,2,0,0
-3.35,-0.08,-1.2,-0.82,0.66,-0.59,1.47,-2.22,2,0,0
-1.46,1.36,-3.09,4.54,2.99,3.4,2.49,1.97,2,0,0
-1.23,4.95,-0.69,-0.48,3.99,-0.32,-0.11,2.48,2,0,0
-0.43,0.78,0.47,-0.33,1.61,-1.1,0.1,-3.19,2,0,0
-0.78,-0.11,-0.82,1.89,-2.72,-0.35,-0.26,2.84,2,0,0
-0.23,-0.05,-0.76,1.37,0.26,2.29,-0.31,5.41,2,0,0
1.6,0.63,1.18,-0.51,-1.17,-0.32,-2.62,2.58,2,0,0
2.72,1.75,0.54,-0.45,1.94,2.42,-1.95,1.22,2,0,0
-2.51,-1.06,0.19,-2.9,0.79,2.29,0.08,-2.29,2,0,0
-0.07,-2.28,1.61,-0.71,-2.17,-1.55,-1.01,-1.59,2,0,0
1.31,-0.7,2.35,-1.44,-0.46,-1.38,-1.92,0.74,2,0,0
-0.58,0.36,-1.08,-0.79,-1.95,3.02,-1.69,4.14,2,0,0
-0.82,0.28,2.32,-2.03,-2.38,-2.51,-2.62,2.46,2,0,0
2.37,1.57,4.24,-4.97,-1.81,-3.17,-5.46,0.63,2,0,0
-0.42,-1.88,-1.52,3.22,-1.49,0.09,1.24,-0.26,2,0,0
1.53,-1.8,1.09,-0.04,-2.2,-0.61,-1.89,1.01,2,0,0
1.11,-0.93,2.1,-0.21,1.52,-2.15,-0.62,0.16,2,0,0
-2.1,0.26,-0.78,0.79,6.0,0.75,3.41,-2.78,2,0,0
-2.11,-2.72,1.31,-0.51,0.24,-0.16,0.9,1.57,2,0,0
0.83,1.63,-0.42,3.21,0.04,-1.98,-0.26,0.93,2,0,0
1.06,0.53,0.46,-0.9,-2.92,-0.57,-2.51,0.37,2,0,0
0.37,0.59,3.34,-4.3,-1.97,-1.05,-4.01,-0.64,2,0,0
-1.21,-2.01,-2.16,1.81,-1.59,1.54,1.22,2.1,2,0,0
-0.4,-0.23,-2.97,4.26,-2.74,0.75,0.57,4.35,2,0,0
-2.03,-1.33,0.25,0.53,3.0,-0.72,2.5,-0.99,2,0,0
-0.6,-1.41,0.51,-2.37,1.16,2.79,-0.53,0.47,2,0,0
-2.26,-2.12,0.39,0.14,-2.01,0.25,-0.13,1.74,2,0,0
-3.3,-2.25,-0.25,0.26,0.98,0.32,2.25,1.17,2,0,0
1.13,1.77,-1.27,0.68,0.36,-0.23,-0.51,-0.54,2,0,0
1.95,2.53,0.23,1.52,2.76,-1.77,-0.4,1.93,2,0,0
0.96,0.15,1.88,0.05,-1.8,-1.47,-2.7,4.52,2,0,0
0.61,-1.53,-0.43,3.41,0.0,0.21,1.13,1.34,2,0,0
0.62,-2.5,0.1,1.11,0.3,1.29,0.3,1.2,2,0,0
-0.48,0.69,-1.91,4.07,-0.13,-0.87,1.29,2.98,2,0,0
-1.32,-0.55,0.43,-2.65,1.71,2.63,-0.32,1.06,2,0,0
-2.11,-2.07,-0.31,0.56,2.36,3.95,1.68,1.4,2,0,0
-1.79,1.35,-0.93,-0.11,0.12,3.12,-0.63,2.74,2,0,0
0.53,-1.83,2.0,1.23,-3.32,-5.34,-0.97,0.5,2,0,0
0.01,1.48,-0.83,0.85,2.0,-1.13,0.68,-0.76,2,0,0
-1.44,-0.35,-1.9,1.11,1.2,1.86,1.63,0.14,2,0,0
-2.97,0.25,-0.66,-0.09,1.13,1.64,1.05,-1.25,2,0,0
1.33,-2.8,-0.61,1.07,0.14,2.38,0.6,1.38,2,0,0
-0.16,2.34,0.88,-0.81,-0.96,-1.16,-2.27,1.21,2,0,0
-0.18,-1.73,1.35,0.25,0.59,-0.3,0.05,-0.8,2,0,0
-2.92,0.47,0.82,-1.56,-0.11,-0.55,-0.24,-0.67,2,0,0
-0.31,-2.43,2.33,-3.98,-2.83,-0.72,-2.63,2.87,2,0,0
-0.02,2.46,-0.11,-2.86,3.76,4.05,-1.09,-0.65,2,0,0
-0.21,-0.87,-1.33,-0.96,1.63,2.32,1.1,-2.34,2,0,0
-1.66,2.11,-2.0,-1.64,-1.82,4.14,-2.06,5.37,2,0,0
-0.72,-0.29,0.83,-1.58,1.61,-0.2,-0.07,-0.67,2,0,0
3.43,1.5,2.14,-1.63,-1.86,-1.31,-4.53,1.7,2,0,0
0.22,-2.07,-0.24,1.03,0.76,-0.19,1.32,1.3,2,0,0
0.67,-1.27,0.97,0.8,0.68,-1.11,0.14,-0.99,2,0,0
0.92,-1.27,0.44,1.99,-1.95,-2.52,-0.36,2.27,2,0,0
-3.33,-0.32,-3.04,3.48,-1.41,0.51,2.47,3.74,2,0,0
1.77,1.55,-1.35,2.15,0.64,2.18,-0.73,3.21,2,0,0
-2.56,-0.72,1.16,0.67,-2.2,-2.01,-0.59,-0.17,2,0,0
-0.31,-0.07,-0.16,0.86,-0.39,0.05,-0.21,-1.62,2,0,0
0.39,-2.45,2.38,-1.01,-0.49,-3.75,-0.5,-1.15,2,0,0
-0.78,-1.17,1.69,-1.49,-0.56,-0.51,-1.12,2.1,2,0,0
-0.29,-0.42,-2.34,3.35,-0.56,1.35,1.36,-0.67,2,0,0
-0.96,-1.97,-0.48,2.19,-2.16,-0.25,0.55,1.34,2,0,0
-2.45,0.11,-0.32,-0.51,1.09,-1.51,1.56,-2.71,2,0,0
0.71,-1.98,0.79,1.39,-1.43,-1.43,-0.35,-0.14,2,0,0
-2.61,0.58,-3.31,5.39,-0.14,-0.35,3.13,2.75,2,0,0
-0.29,-1.35,1.15,-1.85,-0.79,-0.39,-1.19,1.56,2,0,0
3.56,1.61,-0.63,-0.24,-3.74,1.7,-4.33,2.01,2,0,0
-0.94,-0.73,-0.81,-0.75,2.75,3.09,1.14,-0.95,2,0,0
2.7,2.1,0.9,-1.27,1.74,1.44,-2.38,0.6,2,0,0
